step,body,x,y,z
194000,8,769.105127092049,118.01416122752865,0.0
194000,9,767.1965972573066,118.5100500619726,0.0
194000,10,1430.3374865481883,87.23936546661623,0.0
194000,11,1429.8753069543798,87.40913845483706,0.0
194000,12,2871.7385758701557,62.07486682383436,0.0
194000,13,4494.789192883011,52.379069096957764,0.0
194000,14,5906.219890933924,46.559769689522604,0.0
194250,0,0.01195852978821568,0.00199662508142225,0.0
194250,1,-14.681283811250427,55.50589707931034,0.0
194250,2,-82.02540095166599,-42.614063774713486,0.0
194250,3,-61.46043052172295,111.226720694091,0.0
194250,4,-16.307929344447043,257.62259843307123,0.0
194250,5,112.87885211131076,174.88872537521837,0.0
194250,6,125.36020472950295,232.1879353340228,0.0
194250,7,768.1535276796207,117.96697300166863,0.0
194250,8,769.0121254088225,118.23112346731826,0.0
194250,9,767.0736808098447,118.61422210860749,0.0
194250,10,1430.3295904745733,87.35162868983493,0.0
194250,11,1429.8451244960268,87.40086620521127,0.0
194250,12,2871.73661224818,62.1548457145865,0.0
194250,13,4494.788391333179,52.44656444831248,0.0
194250,14,5906.2194264425,46.61976786897094,0.0
194500,0,0.011987034705809523,0.002002697653895048,0.0
194500,1,-15.261919708463878,55.34491762736678,0.0
194500,2,-81.81319247911031,-43.0577690762405,0.0
194500,3,-61.80544893727001,110.99318192314385,0.0
194500,4,-16.597452127003553,257.79146823292115,0.0
194500,5,112.5997878428691,175.0115348640036,0.0
194500,6,125.13097316786005,232.40100287014437,0.0
194500,7,768.1269166821604,118.11743896894757,0.0
194500,8,768.8954822850071,118.44074185982635,0.0
194500,9,766.9614829176733,118.71192214511193,0.0
194500,10,1430.321683981039,87.46389132370253,0.0
194500,11,1429.8397132523435,87.39009032827265,0.0
194500,12,2871.734646097726,62.23482455093176,0.0
194500,13,4494.787588751142,52.51405978768579,0.0
194500,14,5906.218961352905,46.6797660437271,0.0
194750,0,0.01201556783246583,0.0020087771668815227,0.0
194750,1,-15.840876026294277,55.177852558920314,0.0
194750,2,-81.5988300631621,-43.50034089306522,0.0
194750,3,-62.14983999692366,110.75851681168528,0.0
194750,4,-16.88695482659039,257.9600268342061,0.0
194750,5,112.32046363685565,175.1339402201433,0.0
194750,6,124.90160005362686,232.61380738318516,0.0
194750,7,768.1002717541888,118.26789983758194,0.0
194750,8,768.752345303897,118.63907290876341,0.0
194750,9,766.859592514954,118.8043264572914,0.0
194750,10,1430.3137670699216,87.5761533018744,0.0
194750,11,1429.8588541738868,87.3830513299249,0.0
194750,12,2871.7326774187923,62.314803332800054,0.0
194750,13,4494.786785136905,52.58155511506291,0.0
194750,14,5906.218495665145,46.73976421378508,0.0
195000,0,0.012044129161380127,0.0020148635932359525,0.0
195000,1,-16.41808874726724,55.00471902344056,0.0
195000,2,-81.38232058170227,-43.94176823382896,0.0
195000,3,-62.493599657761955,110.52272676519136,0.0
195000,4,-17.176437137945822,258.12827470864,0.0
195000,5,112.04087995883285,175.2559408811199,0.0
195000,6,124.67208577290945,232.8263488679593,0.0
195000,7,768.0735929344473,118.41835564396105,0.0
195000,8,768.5783117487608,118.81947799084308,0.0
195000,9,766.7676510698898,118.89239818092759,0.0
195000,10,1430.3058397650411,87.68841456403467,0.0
195000,11,1429.9002831000596,87.3854158134414,0.0
195000,12,2871.730706211382,62.39478206012141,0.0
195000,13,4494.785980490463,52.64905043042811,0.0
195000,14,5906.218029379217,46.79976237913878,0.0
195250,0,0.012072718685926815,0.0020209569057727623,0.0
195250,1,-16.99349402107066,54.82553484874304,0.0
195250,2,-81.16367097396859,-44.38204015682169,0.0
195250,3,-62.83672387758451,110.28581320536995,0.0
195250,4,-17.465898757215058,258.2962123271921,0.0
195250,5,111.76103727552456,175.3775362844412,0.0
195250,6,124.44243071143576,233.03862731987425,0.0
195250,7,768.046880280299,118.56880647698517,0.0
195250,8,768.3665491578748,118.96883114526445,0.0
195250,9,766.6853525630116,118.97694392032885,0.0
195250,10,1430.2979021059095,87.80067506367743,0.0
195250,11,1429.9602417571273,87.40153565366602,0.0
195250,12,2871.728732475496,62.47476073282573,0.0
195250,13,4494.785174811816,52.716545733765976,0.0
195250,14,5906.2175624951215,46.85976053978224,0.0
195500,0,0.012101336399659558,0.002027057077267653,0.0
195500,1,-17.567028171844367,54.64031853953436,0.0
195500,2,-80.94288824011683,-44.82114577036606,0.0
195500,3,-63.17920861498517,110.0477775701869,0.0
195500,4,-17.755339381944356,258.4638401600929,0.0
195500,5,111.48093605481766,175.49872586764135,0.0
195500,6,124.21263525455508,233.2506427349276,0.0
195500,7,768.0201338657274,118.7192525854142,0.0
195500,8,768.1080518025213,119.0538242641594,0.0
195500,9,766.6124411808245,119.05865429403678,0.0
195500,10,1430.289954139621,87.91293477127935,0.0
195500,11,1430.0342504684188,87.43414600149534,0.0
195500,12,2871.7267562111356,62.554739350843036,0.0
195500,13,4494.784368100969,52.784041025061086,0.0
195500,14,5906.2170950128575,46.91975869570941,0.0
195750,0,0.01212998229631159,0.002033164080458684,0.0
195750,1,-18.138627705460998,54.44908927587777,0.0
195750,2,-80.71997944077859,-45.25907423319624,0.0
195750,3,-63.521049829425856,109.80862131389328,0.0
195750,4,-18.04475871107494,258.6311586768292,0.0
195750,5,111.20057676576485,175.6195090682841,0.0
195750,6,123.98269978723727,233.46239510970622,0.0
195750,7,767.9933533890095,118.86969489891281,0.0
195750,8,767.8415176236989,118.95469586428356,0.0
195750,9,766.5487083207287,119.13813381297952,0.0
195750,10,1430.2819959135663,88.02519367318634,0.0
195750,11,1430.1178010430237,87.48447123916854,0.0
195750,12,2871.724777418301,62.63471791410325,0.0
195750,13,4494.783560357918,52.851536304298016,0.0
195750,14,5906.216626932427,46.97975684691422,0.0
196000,0,0.012158656369796086,0.002039277888047393,0.0
196000,1,-18.70822931679751,54.25186691157762,0.0
196000,2,-80.49495169661684,-45.695814754832,0.0
196000,3,-63.862243481310145,109.5683459070514,0.0
196000,4,-18.334156444937058,258.798168346146,0.0
196000,5,110.9199598785864,175.7398853239627,0.0
196000,6,123.7526246940717,233.67388444138388,0.0
196000,7,767.9665358070772,119.02013281433105,0.0
196000,8,767.9540709673981,118.74661204494578,0.0
196000,9,766.493989651103,119.21592357551245,0.0
196000,10,1430.2740274706782,88.13745176810814,0.0
196000,11,1430.2068097415986,87.55255870559522,0.0
196000,12,2871.722796096994,62.71469642253641,0.0
196000,13,4494.782751582664,52.919031571461346,0.0
196000,14,5906.216158253832,47.03975499339064,0.0
196250,0,0.01218735861420648,0.002045398472699893,0.0
196250,1,-19.275769896996113,54.04867197248368,0.0
196250,2,-80.26781218787877,-46.131356595948425,0.0
196250,3,-64.20278553205725,109.32695283656089,0.0
196250,4,-18.62353228524389,258.9648696360472,0.0
196250,5,110.63908586467323,175.85985407230265,0.0
196250,6,123.52241035926708,233.88511072772067,0.0
196250,7,767.9396832383709,119.17056352423579,0.0
196250,8,768.1766555449701,118.78500196606903,0.0
196250,9,766.4481625601799,119.29251912022983,0.0
196250,10,1430.2660488472557,88.24970906309967,0.0
196250,11,1430.2978245596346,87.63766129123356,0.0
196250,12,2871.720812247217,62.79467487607245,0.0
196250,13,4494.781941775208,52.98652682653566,0.0
196250,14,5906.215688977069,47.099753135132595,0.0
196500,0,0.012216089023816767,0.0020515258070479916,0.0
196500,1,-19.841186540714144,53.83952565471507,0.0
196500,2,-80.03856815394693,-46.5656890687407,0.0
196500,3,-64.5426719441766,109.08444360568443,0.0
196500,4,-18.91288593508565,259.1312630137938,0.0
196500,5,110.35795519658829,175.9794147509626,0.0
196500,6,123.29205716665061,234.09607396706016,0.0
196500,7,767.912796923573,119.32098822897191,0.0
196500,8,768.3517480986488,118.91586324971593,0.0
196500,9,766.4111441826672,119.3683850245071,0.0
196500,10,1430.2580600726062,88.3619655701245,0.0
196500,11,1430.388058650805,87.73856460540257,0.0
196500,12,2871.7188258689685,62.874653274641304,0.0
196500,13,4494.781130935551,53.05402206950553,0.0
196500,14,5906.215219102138,47.15975127213413,0.0
196750,0,0.012244847593081878,0.002057659863690297,0.0
196750,1,-20.404416553361134,53.62444982280317,0.0
196750,2,-79.80722689288645,-46.99880153728417,0.0
196750,3,-64.88189868134283,108.84081973407314,0.0
196750,4,-19.202217098923665,259.2973489459034,0.0
196750,5,110.07656834806971,176.09856679763612,0.0
196750,6,123.06156549966705,234.30677415832872,0.0
196750,7,767.8858768141826,119.47140733139875,0.0
196750,8,768.4856602261588,119.08659201676063,0.0
196750,9,766.3828900174328,119.44396740019967,0.0
196750,10,1430.250061169692,88.47422130355336,0.0
196750,11,1430.4753296927245,87.8538250616138,0.0
196750,12,2871.7168369622527,62.95463161817299,0.0
196750,13,4494.7803190636905,53.12151730035552,0.0
196750,14,5906.214748629039,47.21974940438915,0.0
197000,0,0.01227363431663794,0.0020638006151933374,0.0
197000,1,-20.96539745832325,53.40346700775435,0.0
197000,2,-79.57379576099088,-47.43068341788981,0.0
197000,3,-65.22046170847048,108.59608275779118,0.0
197000,4,-19.491525482584375,259.46312789815295,0.0
197000,5,109.79492579403265,176.21730965005412,0.0
197000,6,122.83093574137804,234.517211301033,0.0
197000,7,767.8589228481615,119.62182096283927,0.0
197000,8,768.586379528375,119.27911068227957,0.0
197000,9,766.3633931712938,119.51970519474571,0.0
197000,10,1430.242052156142,88.58647627853665,0.0
197000,11,1430.5579627611671,87.98192485356329,0.0
197000,12,2871.7148455270694,63.03460990659744,0.0
197000,13,4494.779506159629,53.18901251907026,0.0
197000,14,5906.214277557774,47.27974753189164,0.0
197250,0,0.012302449189302624,0.002069948034092672,0.0
197250,1,-21.52406700417303,53.17660040503218,0.0
197250,2,-79.33828217232544,-47.86132417945458,0.0
197250,3,-65.55835699178951,108.35023422934051,0.0
197250,4,-19.780810793253586,259.6286003355757,0.0
197250,5,109.51302801057192,176.33564274598575,0.0
197250,6,122.60016827446164,234.72738539525884,0.0
197250,7,767.8319349848732,119.77222917868211,0.0
197250,8,768.659128202353,119.48499002466659,0.0
197250,9,766.3526842368904,119.59604103326011,0.0
197250,10,1430.2340330453187,88.69873051004147,0.0
197250,11,1430.6346893332882,88.12136363053037,0.0
197250,12,2871.712851563418,63.114588139844585,0.0
197250,13,4494.778692223366,53.25650772563427,0.0
197250,14,5906.213805888343,47.33974565463554,0.0
197500,0,0.012331292206075418,0.0020761020928940313,0.0
197500,1,-22.080363171864313,52.943873872459065,0.0
197500,2,-79.10069359826834,-48.29071334380745,0.0
197500,3,-65.89558049892128,108.10327571768546,0.0
197500,4,-20.070072739470493,259.79376672246246,0.0
197500,5,109.23087547496363,176.45356552324014,0.0
197500,6,122.36926348121145,234.93729644167,0.0
197500,7,767.8049131978936,119.9226320051366,0.0
197500,8,768.7072761379277,119.69949238656544,0.0
197500,9,766.3508318008272,119.67343229054939,0.0
197500,10,1430.2260038472612,88.81098401234163,0.0
197500,11,1430.7045572931138,88.27070704786088,0.0
197500,12,2871.7108550713046,63.19456631784448,0.0
197500,13,4494.777877254902,53.324002920032186,0.0
197500,14,5906.213333620746,47.3997437726148,0.0
197750,0,0.012360163362137928,0.0020822627640744253,0.0
197750,1,-22.634224181910806,52.705311928037105,0.0
197750,2,-78.86103756704885,-48.71884048605021,0.0
197750,3,-66.2321281989546,107.8552088082757,0.0
197750,4,-20.359311031121848,259.95862752236275,0.0
197750,5,108.94846866566853,176.57107741966877,0.0
197750,6,122.13822174353625,235.1469444415056,0.0
197750,7,767.777857469746,120.0730294548244,0.0
197750,8,768.7330089639477,119.91957523801241,0.0
197750,9,766.3579435778553,119.75236310945053,0.0
197750,10,1430.217964569463,88.92323679879429,0.0
197750,11,1430.76685667921,88.42860801746347,0.0
197750,12,2871.708856050726,63.27454444052707,0.0
197750,13,4494.777061254236,53.391498102248555,0.0
197750,14,5906.212860754979,47.459741885823405,0.0
198000,0,0.012389062652854112,0.0020884300200832762,0.0
198000,1,-23.185588501547993,52.460939747688776,0.0
198000,2,-78.61932166328448,-49.14569523489373,0.0
198000,3,-66.56799606252208,107.60603510307087,0.0
198000,4,-20.648525379436183,260.12318319808173,0.0
198000,5,108.6658080623334,176.6881778731662,0.0
198000,6,121.90704344295912,235.35632939657873,0.0
198000,7,767.7507677889329,120.2234215332307,0.0
198000,8,768.7377035002113,120.14305456324563,0.0
198000,9,766.3741681568638,119.83335819595078,0.0
198000,10,1430.2099152174894,89.03548888178835,0.0
198000,11,1430.8210610259368,88.59381163687922,0.0
198000,12,2871.7068545016846,63.35452250782231,0.0
198000,13,4494.77624422137,53.45899327226796,0.0
198000,14,5906.212387291048,47.5197399942553,0.0
198250,0,0.012417990073770644,0.002094603833343554,0.0
198250,1,-23.734394851876683,52.21078316291719,0.0
198250,2,-78.37555352751497,-49.57126727298935,0.0
198250,3,-66.903180061877,107.35575622056265,0.0
198250,4,-20.937715496978097,260.2874342116827,0.0
198250,5,108.38289414579414,176.804866321672,0.0
198250,6,121.67572896061627,235.5654513092751,0.0
198250,7,767.7236441483037,120.37380824182382,0.0
198250,8,768.7221323699807,120.36818835241269,0.0
198250,9,766.3996973144737,119.91699944486167,0.0
198250,10,1430.201855795456,89.1477402727896,0.0
198250,11,1430.8667822343996,88.76515088047485,0.0
198250,12,2871.7048504241825,63.43450051966005,0.0
198250,13,4494.775426156302,53.52648843007499,0.0
198250,14,5906.21191322895,47.57973809790448,0.0
198500,0,0.012446945620617144,0.0021007841762528913,0.0
198500,1,-24.280582214987884,51.95486865838594,0.0
198500,2,-78.12974085573524,-49.995546337255284,0.0
198500,3,-67.23767617097008,107.10437379579814,0.0
198500,4,-21.226881097642217,260.45138102448595,0.0
198500,5,108.09972739807736,176.92114220317367,0.0
198500,6,121.4442786772575,235.77431018255115,0.0
198500,7,767.696486544211,120.52418957979752,0.0
198500,8,768.6865672552449,120.5934300272566,0.0
198500,9,766.4347687809462,120.00394682744174,0.0
198500,10,1430.193786306381,89.25999098243744,0.0
198500,11,1430.903736465632,88.94153739617042,0.0
198500,12,2871.7028438182183,63.51447847597047,0.0
198500,13,4494.774607059034,53.59398357565421,0.0
198500,14,5906.2114385686855,47.63973619676489,0.0
198750,0,0.012475929289306424,0.0021069710211847406,0.0
198750,1,-24.824089841067615,51.693223369418426,0.0
198750,2,-77.88189139892516,-50.41852221919843,0.0
198750,3,-67.5714803655273,106.85188948040185,0.0
198750,4,-21.51602189664779,260.61502409707003,0.0
198750,5,107.8163083024034,177.0370049557068,0.0
198750,6,121.21269297324451,235.98290601993267,0.0
198750,7,767.6692949762248,120.67456554524558,0.0
198750,8,768.6308131939492,120.81724651794337,0.0
198750,9,766.4796691891759,120.09496558559547,0.0
198750,10,1430.1857067524543,89.37224102066601,0.0
198750,11,1430.9317187382885,89.12194995521973,0.0
198750,12,2871.7008346837983,63.59445637668349,0.0
198750,13,4494.773786929565,53.66147870899018,0.0
198750,14,5906.210963310252,47.69973429083045,0.0
199000,0,0.012504941075934733,0.002113164340489496,0.0
199000,1,-25.36485725548092,51.425875079417374,0.0
199000,2,-77.63201296257864,-50.84018476523104,0.0
199000,3,-67.90458862312744,106.59830494259779,0.0
199000,4,-21.805137610532746,260.778363889271,0.0
199000,5,107.53263734318806,177.15245401735754,0.0
199000,6,120.98097222855091,236.1912388255126,0.0
199000,7,767.6420694472883,120.82493613621423,0.0
199000,8,768.5541840636184,121.03794059655544,0.0
199000,9,766.5347366160267,120.19096276880958,0.0
199000,10,1430.1776171352333,89.48449039683582,0.0
199000,11,1430.9505843185711,89.30542197495055,0.0
199000,12,2871.6988230209186,63.674434221729015,0.0
199000,13,4494.7729657678965,53.72897383006754,0.0
199000,14,5906.210487453655,47.759732380095166,0.0
199250,0,0.012533980976782039,0.0021193641064956407,0.0
199250,1,-25.902824265834003,51.152852217203986,0.0
199250,2,-77.3801134062302,-51.26052387698295,0.0
199250,3,-68.23699692327997,106.34362186723105,0.0
199250,4,-22.094227957148046,260.94140086018234,0.0
199250,5,107.2487150060456,177.26748882626418,0.0
199250,6,120.74911682276117,236.39930860395026,0.0
199250,7,767.6148099644305,120.97530135204335,0.0
199250,8,768.4554120387238,121.2534198080524,0.0
199250,9,766.6003614579258,120.29303777092923,0.0
199250,10,1430.1695174557822,89.59673911986613,0.0
199250,11,1430.9602354247752,89.49102884665344,0.0
199250,12,2871.6968088295844,63.754412011037026,0.0
199250,13,4494.772143574028,53.79646893887086,0.0
199250,14,5906.2100109988905,47.81973046455298,0.0
199500,0,0.012563048988312276,0.0021255702915108855,0.0
199500,1,-26.43793096901363,50.87418385427717,0.0
199500,2,-77.12620064297937,-51.67952951160835,0.0
199500,3,-68.56870124750375,106.08784195578916,0.0
199500,4,-22.383292655652074,261.10413546815374,0.0
199500,5,106.96454177779034,177.3821088206192,0.0
199500,6,120.51712713507034,236.60711536046898,0.0
199500,7,767.5875165402474,121.12566119566408,0.0
199500,8,768.3324629757017,121.46081808009484,0.0
199500,9,766.6769829823555,120.40255422134462,0.0
199500,10,1430.161407714764,89.70898719836723,0.0
199500,11,1430.9606121624759,89.67787539104795,0.0
199500,12,2871.694792109793,63.83438974453751,0.0
199500,13,4494.77132034796,53.86396403538468,0.0
199500,14,5906.209533945959,47.87972854419786,0.0
199750,0,0.012592145107173556,0.00213178286782332,0.0
199750,1,-26.97011775820279,50.589899701993126,0.0
199750,2,-76.87028263901378,-52.09719168208825,0.0
199750,3,-68.89969757940575,105.83096692642268,0.0
199750,4,-22.672331426504943,261.26656817079385,0.0
199750,5,106.6801181464397,177.49631343867046,0.0
199750,6,120.28500354428289,236.81465910085464,0.0
199750,7,767.5601891957091,121.276015678429,0.0
199750,8,768.1821957792052,121.65575549898827,0.0
199750,9,766.7650758890312,120.52124516296313,0.0
199750,10,1430.1532879125127,89.82123464076969,0.0
199750,11,1430.9516869426182,89.86508352578723,0.0
199750,12,2871.692772861549,63.91436742216042,0.0
199750,13,4494.770496089691,53.931459119593605,0.0
199750,14,5906.209056294862,47.93972661902375,0.0
200000,0,0.012621269330198357,0.0021380018077025538,0.0
200000,1,-27.499325329871493,50.30003010866488,0.0
200000,2,-76.61236741313105,-52.51350045752766,0.0
200000,3,-69.22998190475928,105.57299851396525,0.0
200000,4,-22.961343991462815,261.42869942496964,0.0
200000,5,106.39544460121559,177.61010211872315,0.0
200000,6,120.05274642881275,237.02193983145378,0.0
200000,7,767.5328279653024,121.42636483210714,0.0
200000,8,767.9997518130024,121.8306235513589,0.0
200000,9,766.8651145356687,120.65137134396473,0.0
200000,10,1430.1451580490245,89.93348145545242,0.0
200000,11,1430.933461920197,90.05178009727794,0.0
200000,12,2871.6907510848514,63.9943450438356,0.0
200000,13,4494.769670799223,53.998954191482184,0.0
200000,14,5906.208578045598,47.999724689024674,0.0
200250,0,0.012650421654403816,0.0021442270834008733,0.0
200250,1,-28.02549469074206,50.00460605658207,0.0
200250,2,-76.35246303625813,-52.92844596344807,0.0
200250,3,-69.55955021158418,105.3139384699544,0.0
200250,4,-23.250330073572375,261.59052968680425,0.0
200250,5,106.11052163254809,177.7234742991431,0.0
200250,6,119.82035616668216,237.22895755917284,0.0
200250,7,767.5054329050761,121.57670874516975,0.0
200250,8,767.7776350595885,121.96967862383485,0.0
200250,9,766.977487023473,120.7959660974274,0.0
200250,10,1430.1370181240277,90.04572765086984,0.0
200250,11,1430.9059692414987,90.23708476415703,0.0
200250,12,2871.6887267797038,64.07432260949325,0.0
200250,13,4494.768844476555,54.06644925103506,0.0
200250,14,5906.208099198169,48.05972275419454,0.0
200500,0,0.012679602076991887,0.002150458667154392,0.0
200500,1,-28.54856716472758,49.703659158952014,0.0
200500,2,-76.09057763096911,-53.342018382075004,0.0
200500,3,-69.88839849022618,105.0537885626502,0.0
200500,4,-23.539289397165245,261.75205941167945,0.0
200500,5,105.82534973207682,177.8364294183562,0.0
200500,6,119.58783313552152,237.43571229147545,0.0
200500,7,767.4780040787465,121.72704771052,0.0
200500,8,767.5077198442286,122.02979748056592,0.0
200500,9,767.1022937933396,120.95922297244424,0.0
200500,10,1430.1288681368617,90.15797323567996,0.0
200500,11,1430.869274120969,90.42009780243282,0.0
200500,12,2871.6866999461045,64.15430011906325,0.0
200500,13,4494.768017121689,54.13394429823676,0.0
200500,14,5906.207619752573,48.11972081452729,0.0
200750,0,0.01270881059534958,0.0021566965311842017,0.0
200750,1,-29.068484399842824,49.39722165676094,0.0
200750,2,-75.82671937100235,-53.75420795262067,0.0
200750,3,-70.21652273343672,104.79255057705534,0.0
200750,4,-23.828221687852388,261.9132890542361,0.0
200750,5,105.53992939265352,177.94896691485116,0.0
200750,6,119.35517771256836,237.64220403638132,0.0
200750,7,767.4505407368414,121.87738282970575,0.0
200750,8,767.286172274617,121.86292848356587,0.0
200750,9,767.2388695799885,121.14711342191627,0.0
200750,10,1430.120708086467,90.27021821887418,0.0
200750,11,1430.823481003627,90.59988772728377,0.0
200750,12,2871.6846705840576,64.23427757247553,0.0
200750,13,4494.767188734623,54.20143933307187,0.0
200750,14,5906.207139708811,48.17971887001694,0.0
201000,0,0.012738047207049115,0.0021629406476975335,0.0
201000,1,-29.585188375086542,49.085326415556466,0.0
201000,2,-75.56089648077524,-54.16500497156166,0.0
201000,3,-70.54391893645304,104.53022631493296,0.0
201000,4,-24.117126672518694,262.0742190683721,0.0
201000,5,105.25426110834418,178.06108622718173,0.0
201000,6,119.12239027466691,237.8484328024647,0.0
201000,7,767.423040099033,122.02771207914476,0.0
201000,8,767.4696426339506,121.7150281652343,0.0
201000,9,767.3846142536567,121.36832418207268,0.0
201000,10,1430.1125379712664,90.38246260991008,0.0
201000,11,1430.7687433244412,90.77547870150482,0.0
201000,12,2871.682638693561,64.31425496966013,0.0
201000,13,4494.766359315359,54.26893435552497,0.0
201000,14,5906.206659066883,48.23971692065741,0.0
201250,0,0.012767311909848165,0.002169190988888915,0.0
201250,1,-30.098621407294175,48.768006922151066,0.0
201250,2,-75.29311723489839,-54.574399792911805,0.0
201250,3,-70.8705830970792,104.26681759482612,0.0
201250,4,-24.406004079317224,262.23484990724495,0.0
201250,5,104.96834537443198,178.17278679396804,0.0
201250,6,118.88947119826757,238.05439859885294,0.0
201250,7,767.3955051976826,122.17803378588607,0.0
201250,8,767.6817013207307,121.78295280340909,0.0
201250,9,767.5320702977916,121.63531532974687,0.0
201250,10,1430.1043577890264,90.49470641884436,0.0
201250,11,1430.7052776700066,90.94583784824088,0.0
201250,12,2871.6806042746207,64.39423231054695,0.0
201250,13,4494.765528863897,54.33642936558064,0.0
201250,14,5906.20617782679,48.29971496644267,0.0
201500,0,0.012796604701689999,0.0021754475269413352,0.0
201500,1,-30.608726157959982,48.44529728124715,0.0
201500,2,-75.02338995768726,-54.98238282849014,0.0
201500,3,-71.1965112157664,104.00232625207444,0.0
201500,4,-24.694853637663996,262.3951820232696,0.0
201500,5,104.68218268741936,178.2840680538993,0.0
201500,6,118.65642085942591,238.26010143522382,0.0
201500,7,767.3679368146854,122.32834891238534,0.0
201500,8,767.8460674495412,121.92518236591198,0.0
201500,9,767.6620557747285,121.96334979181327,0.0
201500,10,1430.0961675366364,90.60694965646306,0.0
201500,11,1430.6333834948452,91.1098628487365,0.0
201500,12,2871.678567327232,64.47420959506587,0.0
201500,13,4494.764697380236,54.40392436322347,0.0
201500,14,5906.205695988529,48.35971300736667,0.0
201750,0,0.012825925580703628,0.0021817102340274115,0.0
201750,1,-31.11544564002769,48.117232211983165,0.0
201750,2,-74.75172302267359,-55.38894454818376,0.0
201750,3,-71.52169929569463,103.73675413883278,0.0
201750,4,-24.98367507823236,262.5552158681198,0.0
201750,5,104.39577354502991,178.39492944573433,0.0
201750,6,118.42323963380288,238.46554132180538,0.0
201750,7,767.3403352697255,122.47865771413578,0.0
201750,8,767.9712951509038,122.10173404850505,0.0
201750,9,767.7336563395005,122.3579670329757,0.0
201750,10,1430.0879672098347,90.71919233440035,0.0
201750,11,1430.553469948628,91.26637065664696,0.0
201750,12,2871.6765278514017,64.55418682314703,0.0
201750,13,4494.763864864376,54.47141934843811,0.0
201750,14,5906.205213552104,48.41971104342341,0.0
202000,0,0.012855274545204054,0.0021879790823105495,0.0
202000,1,-31.618723224648647,47.7838470444024,0.0
202000,2,-74.47812485211544,-55.794075480206196,0.0
202000,3,-71.8461433428535,103.47010312408732,0.0
202000,4,-25.272468132947616,262.714951892729,0.0
202000,5,104.10911844621161,178.50537040830417,0.0
202000,6,118.18992789666366,238.67071826937283,0.0
202000,7,767.3127009614851,122.62896064492382,0.0
202000,8,768.0647048076061,122.29768085398301,0.0
202000,9,767.6986173909949,122.78282078557001,0.0
202000,10,1430.0797568028358,90.83143446522803,0.0
202000,11,1430.46609180849,91.41408891422616,0.0
202000,12,2871.6744858471284,64.63416399472035,0.0
202000,13,4494.763031316319,54.53891432120898,0.0
202000,14,5906.204730517512,48.47970907460682,0.0
202250,0,0.012884651593692368,0.002194254043946107,0.0
202250,1,-32.11850264790647,47.445177715843144,0.0
202250,2,-74.2026039165057,-56.197766211350235,0.0
202250,3,-72.1698393661247,103.20237509367287,0.0
202250,4,-25.56123253498155,262.874390547289,0.0
202250,5,103.82221789113858,178.61539038051424,0.0
202250,6,117.95648602287709,238.875632289248,0.0
202250,7,767.285033813059,122.77925839716848,0.0
202250,8,768.1310270699909,122.50571169555788,0.0
202250,9,767.5612232795766,123.16993907683303,0.0
202250,10,1430.0715363078175,90.943676062489,0.0
202250,11,1430.3719968968198,91.55165288624131,0.0
202250,12,2871.6724413144116,64.71414110971578,0.0
202250,13,4494.762196736065,54.60640928152077,0.0
202250,14,5906.204246884756,48.53970710091082,0.0
202500,0,0.012914056724855877,0.0022005350910825863,0.0
202500,1,-32.61472801750733,47.10126076725161,0.0
202500,2,-73.92516873407916,-56.60000738723651,0.0
202500,3,-72.49278337736351,102.93357195028918,0.0
202500,4,-25.84996801874708,263.03353228125184,0.0
202500,5,103.5350723812133,178.7249888013454,0.0
202500,6,117.72291438691528,239.08028339329763,0.0
202500,7,767.2573333267306,122.92955127940762,0.0
202500,8,768.1733212330168,122.72157967435712,0.0
202500,9,767.371729037738,123.48946221572744,0.0
202500,10,1430.063305714291,91.05591714062017,0.0
202500,11,1430.27218748177,91.67761267511814,0.0
202500,12,2871.6703942532567,64.79411816806325,0.0
202500,13,4494.761361123612,54.67390422935804,0.0
202500,14,5906.203762653831,48.59970512232946,0.0
202750,0,0.012943489937568352,0.0022068221958627867,0.0
202750,1,-33.107343819434675,46.75213333941745,0.0
202750,2,-73.6458278703197,-57.00078971255674,0.0
202750,3,-72.8149713914809,102.66369561351604,0.0
202750,4,-26.1386743198929,263.1923775433287,0.0
202750,5,103.24768241906965,178.83416510985697,0.0
202750,6,117.48921336285304,239.2846715939309,0.0
202750,7,767.229599128337,123.07983922894903,0.0
202750,8,768.1935665034476,122.94248536455572,0.0
202750,9,767.1682014474214,123.74964994069032,0.0
202750,10,1430.0550650082841,91.16815771468856,0.0
202750,11,1430.1679975269951,91.79045842310795,0.0
202750,12,2871.668344663661,64.87409516969284,0.0
202750,13,4494.760524478962,54.74139916470538,0.0
202750,14,5906.203277824744,48.659703138856656,0.0
203000,0,0.012972951230890043,0.002213115330424985,0.0
203000,1,-33.596294924568056,46.397833169131964,0.0
203000,2,-73.36458993746487,-57.40010395131227,0.0
203000,3,-73.1363994265271,102.39274801982943,0.0
203000,4,-26.427351175298103,263.3509267814904,0.0
203000,5,102.96004850857472,178.94291874518697,0.0
203000,6,117.2553833243671,239.48879690409873,0.0
203000,7,767.2018310466491,123.23012211120901,0.0
203000,8,768.192990552417,123.16637097249144,0.0
203000,9,766.9678361861817,123.96575963837198,0.0
203000,10,1430.0468141713643,91.28039779981306,0.0
203000,11,1430.0611853378014,91.88867531650975,0.0
203000,12,2871.6662925456285,64.95407211453414,0.0
203000,13,4494.7596868021155,54.80889408754735,0.0
